Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Total Sky Cover [](Hourly),Environment:Site Opaque Sky Cover [](Hourly),Environment:Site Daylight Saving Time Status [](Daily),Environment:Site Day Type Index [](Daily),ZONE ONE:Zone Total Internal Latent Gain Energy [J](Hourly),TEST 352A:Other Equipment Total Heating Energy [J](Monthly),TEST 352 MINUS:Other Equipment Total Heating Energy [J](Monthly),ZONE ONE:Zone Other Equipment Total Heating Energy [J](Monthly),ZONE ONE:Zone Mean Radiant Temperature [C](Hourly),ZN001:WALL001:Surface Inside Face Temperature [C](Daily),ZN001:WALL001:Surface Outside Face Temperature [C](Daily),ZN001:WALL001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL002:Surface Inside Face Temperature [C](Daily),ZN001:WALL002:Surface Outside Face Temperature [C](Daily),ZN001:WALL002:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL002:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL003:Surface Inside Face Temperature [C](Daily),ZN001:WALL003:Surface Outside Face Temperature [C](Daily),ZN001:WALL003:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL003:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL004:Surface Inside Face Temperature [C](Daily),ZN001:WALL004:Surface Outside Face Temperature [C](Daily),ZN001:WALL004:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL004:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:FLR001:Surface Inside Face Temperature [C](Daily),ZN001:FLR001:Surface Outside Face Temperature [C](Daily),ZN001:FLR001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:ROOF001:Surface Inside Face Temperature [C](Daily),ZN001:ROOF001:Surface Outside Face Temperature [C](Daily),ZN001:ROOF001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:ROOF001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air Heat Balance Surface Convection Rate [W](Hourly),ZONE ONE:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly) 
 02/08  14:00:00,13.525000000000002,8.75,8.75,,,0.0,,,,13.485240609892877,,,,,,,,,,,,,,,,,,,,,,,,13.37684275514064,94.89944121200587,92.51352532482738 
 02/08  15:00:00,12.9875,6.75,6.75,,,0.0,,,,13.640001698619415,,,,,,,,,,,,,,,,,,,,,,,,13.59724170086012,64.31522689485146,67.84560454241128 
 02/08  16:00:00,12.425,4.75,4.75,,,0.0,,,,13.687334059870745,,,,,,,,,,,,,,,,,,,,,,,,13.737549301552495,19.43136097921829,32.573783061250836 
 02/08  17:00:00,12.2,4.625,4.625,,,0.0,,,,13.405771750523371,,,,,,,,,,,,,,,,,,,,,,,,13.600816982796767,-98.20234801400628,-92.91910086284915 
 02/08  18:00:00,12.2,5.625,5.625,,,0.0,,,,13.171862335971495,,,,,,,,,,,,,,,,,,,,,,,,13.339551383385501,-96.68343519570598,-96.12289115161923 
 02/08  19:00:00,12.2,6.625,6.625,,,0.0,,,,13.059388214986582,,,,,,,,,,,,,,,,,,,,,,,,13.131704351188501,-44.37567480836976,-53.287014735632305 
 02/08  20:00:00,11.95,6.375,6.375,,,0.0,,,,12.97931213364702,,,,,,,,,,,,,,,,,,,,,,,,13.041327110334507,-32.27070025474633,-30.755527602599592 
 02/08  21:00:00,11.6125,6.0,6.0,,,0.0,,,,12.880003247046092,,,,,,,,,,,,,,,,,,,,,,,,12.947534755241023,-36.275614193991586,-36.088867396070135 
 02/08  22:00:00,11.250000000000002,5.375,5.375,,,0.0,,,,12.76111498794818,,,,,,,,,,,,,,,,,,,,,,,,12.840418625988043,-44.20488053985102,-42.79010509110676 
 02/08  23:00:00,10.849999999999998,3.75,3.75,,,0.0,,,,12.610590017919447,,,,,,,,,,,,,,,,,,,,,,,,12.705211572560355,-55.870042579226016,-54.387038543692285 
 02/08  24:00:00,10.5125,2.375,2.375,0.0,6.,0.0,,,,12.434054754085649,12.985600155300327,14.129822587170473,0.8357476722551911,10.519926397504543,12.905488472370713,12.868484496222147,0.7915446318508107,9.82592728757822,12.855323830447382,12.08988152540588,0.7436713836201889,10.459836365647673,12.913479061831978,12.978308307348817,0.7651060354927571,11.215109807066817,12.922824763698147,12.924034290869052,0.7112172874379201,12.885880517346592,11.684157814229819,0.648038759898313,13.196783722210434,12.54093674921481,-65.29516343585105,-64.21971124021732 
 02/09  01:00:00,10.15,0.75,0.75,,,0.0,,,,12.211447416920244,,,,,,,,,,,,,,,,,,,,,,,,12.34061961085421,-83.6954277774007,-81.32464675806075 
 02/09  02:00:00,9.625,1.875,0.625,,,0.0,,,,12.0546061292064,,,,,,,,,,,,,,,,,,,,,,,,12.14770748542712,-49.57440265897759,-56.603558907234536 
 02/09  03:00:00,9.0875,5.5,1.625,,,0.0,,,,11.969627755559838,,,,,,,,,,,,,,,,,,,,,,,,12.046398556749397,-32.21987800680357,-32.2877962319146 
 02/09  04:00:00,8.525000000000002,8.875,2.625,,,0.0,,,,11.874933098930171,,,,,,,,,,,,,,,,,,,,,,,,11.955378796165876,-36.81022131736881,-35.85090755715733 
 02/09  05:00:00,8.05,9.375,3.0,,,0.0,,,,11.745651468250546,,,,,,,,,,,,,,,,,,,,,,,,11.840028675581934,-49.64079134689614,-47.808711875691884 
 02/09  06:00:00,7.7125,8.375,3.0,,,0.0,,,,11.600613360066225,,,,,,,,,,,,,,,,,,,,,,,,11.698853233510276,-53.29253311733697,-53.401616692805206 
 02/09  07:00:00,7.35,7.375,3.0,,,0.0,,,,11.446666421934133,,,,,,,,,,,,,,,,,,,,,,,,11.550561888307517,-57.41682860433716,-56.73238382407651 
 02/09  08:00:00,8.262500000000001,7.0,3.0,,,0.0,,,,11.736308859335034,,,,,,,,,,,,,,,,,,,,,,,,11.575092614617962,119.22714843886143,84.59240069586883 
 02/09  09:00:00,9.9,6.375,3.0,,,0.0,,,,12.536235311001601,,,,,,,,,,,,,,,,,,,,,,,,12.173879883327883,315.03641899146965,293.3243178247852 
 02/09  10:00:00,11.5625,6.0,3.0,,,0.0,,,,13.439884751891753,,,,,,,,,,,,,,,,,,,,,,,,13.158120294057056,366.6103676982638,375.25499250361986 
 02/09  11:00:00,12.325,6.625,4.25,,,0.0,,,,14.003280671337809,,,,,,,,,,,,,,,,,,,,,,,,13.934873669052923,182.77297757127084,212.42629576112557 
 02/09  12:00:00,12.525,8.25,6.875,,,0.0,,,,14.028013412287947,,,,,,,,,,,,,,,,,,,,,,,,14.135793006316668,-18.13855037394115,1.1213449011337886 
 02/09  13:00:00,12.725000000000001,9.625,9.25,,,0.0,,,,13.913222798587345,,,,,,,,,,,,,,,,,,,,,,,,13.986172860868898,-35.20976935223862,-53.087617297103215 
 02/09  14:00:00,13.1125,10.0,9.375,,,0.0,,,,14.177615642281857,,,,,,,,,,,,,,,,,,,,,,,,14.11321899760376,92.56877961027138,92.0498255438561 
 02/09  15:00:00,13.675,9.375,8.375,,,0.0,,,,14.279952269276638,,,,,,,,,,,,,,,,,,,,,,,,14.305693059406481,39.45528097610705,47.32809056676422 
 02/09  16:00:00,14.2125,9.0,7.375,,,0.0,,,,14.200852405790126,,,,,,,,,,,,,,,,,,,,,,,,14.313785573316034,-26.300034667862633,-20.190746714257152 
 02/09  17:00:00,13.962499999999999,7.125,5.75,,,0.0,,,,14.02196160702955,,,,,,,,,,,,,,,,,,,,,,,,14.189301487164103,-68.51607984560968,-62.47623731015301 
 02/09  18:00:00,13.2,4.125,3.125,,,0.0,,,,13.693403429683407,,,,,,,,,,,,,,,,,,,,,,,,13.91739143378892,-127.15695139054446,-122.72647261125879 
 02/09  19:00:00,12.462499999999999,1.125,0.75,,,0.0,,,,13.489677137952793,,,,,,,,,,,,,,,,,,,,,,,,13.614639845178514,-82.9706317126317,-90.8785215547976 
 02/09  20:00:00,11.95,0.0,0.0,,,0.0,,,,13.362161978974491,,,,,,,,,,,,,,,,,,,,,,,,13.442689710116115,-48.06881797224956,-50.936960792747755 
 02/09  21:00:00,11.6125,0.0,0.0,,,0.0,,,,13.257023852319964,,,,,,,,,,,,,,,,,,,,,,,,13.328890355543264,-38.78482607596688,-39.149701621380565 
 02/09  22:00:00,11.250000000000002,0.0,0.0,,,0.0,,,,13.144983079030444,,,,,,,,,,,,,,,,,,,,,,,,13.222010819795136,-41.50130317674798,-40.78549521887969 
 02/09  23:00:00,11.1,1.25,1.25,,,0.0,,,,13.06095197451602,,,,,,,,,,,,,,,,,,,,,,,,13.121856876185754,-28.906977753487105,-31.5777499536644 
 02/09  24:00:00,11.1,2.625,2.625,0.0,7.,0.0,,,,12.998349749553041,13.261532573127356,17.315929861353045,1.0374742187720727,7.3729628381565115,13.119300816086437,15.002069125115705,0.9494959354587436,7.424433298955275,12.931424823325356,11.87402248799137,0.8399657805238482,8.191375002014817,13.009346728148314,13.077161900107315,0.9031201948046039,8.11955417133691,12.927681283857519,12.922885146651723,0.877471109011338,13.008827178165227,12.830404108669038,0.7497602639425746,9.410708653389518,13.054179757337739,-23.864131032175532,-23.65658758935612 
 02/10  01:00:00,11.1,4.25,4.25,,,0.0,,,,12.937255307817463,,,,,,,,,,,,,,,,,,,,,,,,12.99080138920448,-22.727472048538647,-22.988340373314337 
 02/10  02:00:00,10.537499999999998,4.375,4.375,,,0.0,,,,12.8239578539862,,,,,,,,,,,,,,,,,,,,,,,,12.906674783287098,-44.44143660985013,-40.26147644117062 
 02/10  03:00:00,9.575,4.0,2.75,,,0.0,,,,12.649020095602264,,,,,,,,,,,,,,,,,,,,,,,,12.755960642870818,-65.19105245486853,-63.2107103547731 
 02/10  04:00:00,8.6375,3.375,1.375,,,0.0,,,,12.449739180908521,,,,,,,,,,,,,,,,,,,,,,,,12.56693424859297,-73.05245638736838,-72.59595864730994 
 02/10  05:00:00,8.174999999999999,4.25,2.875,,,0.0,,,,12.274200233877895,,,,,,,,,,,,,,,,,,,,,,,,12.381017767304774,-61.76131000314054,-64.06414471967437 
 02/10  06:00:00,8.0375,6.875,5.25,,,0.0,,,,12.11480275597776,,,,,,,,,,,,,,,,,,,,,,,,12.221568044250873,-59.15037893650777,-58.70163112021166 
 02/10  07:00:00,7.875000000000001,9.25,7.875,,,0.0,,,,11.977732720984427,,,,,,,,,,,,,,,,,,,,,,,,12.072177158729925,-48.054228087110076,-50.75160825424632 
 02/10  08:00:00,8.05,10.0,9.0,,,0.0,,,,12.056424266093183,,,,,,,,,,,,,,,,,,,,,,,,12.046296364139915,32.81242017540009,21.16055073060035 
 02/10  09:00:00,8.3875,10.0,9.625,,,0.0,,,,12.287124796223301,,,,,,,,,,,,,,,,,,,,,,,,12.179975870699142,59.66962007570083,58.884807745418115 
 02/10  10:00:00,8.75,10.0,10.0,,,0.0,,,,12.72428912188868,,,,,,,,,,,,,,,,,,,,,,,,12.41050080022281,178.53779436885776,138.71535787127073 
 02/10  11:00:00,9.3375,8.75,8.125,,,0.0,,,,13.697676518967402,,,,,,,,,,,,,,,,,,,,,,,,13.186964262819417,495.15601438085054,432.21508438793796 
 02/10  12:00:00,10.1,6.125,5.125,,,0.0,,,,14.213020351812924,,,,,,,,,,,,,,,,,,,,,,,,14.0516451774341,234.0852112835518,269.54673325090835 
 02/10  13:00:00,10.8375,3.75,2.125,,,0.0,,,,14.508478838183384,,,,,,,,,,,,,,,,,,,,,,,,14.493976939677816,108.37310482162324,118.7739553834582 
 02/10  14:00:00,12.2875,3.625,1.0,,,0.0,,,,14.831368810922491,,,,,,,,,,,,,,,,,,,,,,,,14.76812030160507,136.706898017087,117.97839259063312 
 02/10  15:00:00,14.125,5.25,1.0,,,0.0,,,,15.388615554032715,,,,,,,,,,,,,,,,,,,,,,,,15.307214229551086,206.05628754118607,217.81299352473405 
 02/10  16:00:00,15.9875,6.625,1.0,,,0.0,,,,15.53340885622922,,,,,,,,,,,,,,,,,,,,,,,,15.638279984817737,45.690095714796456,60.662654922262675 
 02/10  17:00:00,15.6375,5.75,1.0,,,0.0,,,,15.193689848913344,,,,,,,,,,,,,,,,,,,,,,,,15.528261421948141,-148.26524203109733,-117.45624009633661 
 02/10  18:00:00,13.999999999999998,4.375,1.0,,,0.0,,,,14.52515983823908,,,,,,,,,,,,,,,,,,,,,,,,14.91397230962079,-259.6028605069542,-261.3816227665395 
 02/10  19:00:00,12.337499999999999,2.75,1.0,,,0.0,,,,14.177436256067658,,,,,,,,,,,,,,,,,,,,,,,,14.362080482088473,-136.10143441631857,-152.4863793247278 
 02/10  20:00:00,11.7,2.0,1.0,,,0.0,,,,14.047972728410965,,,,,,,,,,,,,,,,,,,,,,,,14.122957833245788,-45.43562345630309,-54.92622157615683 
 02/10  21:00:00,11.7,2.625,1.625,,,0.0,,,,13.999996630966784,,,,,,,,,,,,,,,,,,,,,,,,14.047340739259049,-19.109244864190604,-19.9240382191649 
 02/10  22:00:00,11.7,3.0,2.0,,,0.0,,,,13.956073339488801,,,,,,,,,,,,,,,,,,,,,,,,14.00044430157081,-17.13692867286903,-16.998092154372415 
 02/10  23:00:00,11.45,2.375,1.375,,,0.0,,,,13.874141351027719,,,,,,,,,,,,,,,,,,,,,,,,13.938556286108799,-31.561075939664086,-28.86659348446112 
 02/10  24:00:00,11.1125,1.375,1.0,0.0,1.,0.0,,,,13.761633801794389,13.908221388857756,19.35796665077998,1.052719859817302,8.042207277481262,13.544661625389628,13.172382832972952,0.8793534549301626,7.644688466736931,13.474781178741852,12.013684104354455,0.8360157624184795,9.320022410957959,13.695444487752319,15.651401532603636,0.9540439864876773,9.658992683910801,13.453187703948748,13.445241011950408,0.8972540598260349,13.626975566284335,15.402935851835233,0.7693731047353162,10.93202681011457,13.837589592733572,-41.041144157848194,-40.47445374470203 
 02/11  01:00:00,10.750000000000002,0.375,0.375,,,0.0,,,,13.608281777257051,,,,,,,,,,,,,,,,,,,,,,,,13.707592213231106,-58.4742291222809,-55.14374475414614 
 02/11  02:00:00,10.1,0.0,0.0,,,0.0,,,,13.4062093986635,,,,,,,,,,,,,,,,,,,,,,,,13.524064395566777,-74.47171806575977,-73.47338089667537 
 02/11  03:00:00,9.362499999999999,0.0,0.0,,,0.0,,,,13.171134061921009,,,,,,,,,,,,,,,,,,,,,,,,13.306620282169659,-88.01068665820209,-85.81125104094204 
 02/11  04:00:00,8.6,0.0,0.0,,,0.0,,,,12.877500044325222,,,,,,,,,,,,,,,,,,,,,,,,13.038194119072088,-110.22643894971552,-107.9789403756989 
 02/11  05:00:00,8.3,0.625,0.625,,,0.0,,,,12.676563479048781,,,,,,,,,,,,,,,,,,,,,,,,12.791050109114032,-62.11229925368353,-71.20095998530708 
 02/11  06:00:00,8.3,2.25,2.25,,,0.0,,,,12.578251685119024,,,,,,,,,,,,,,,,,,,,,,,,12.667582419840631,-35.876175776982166,-37.189732413255676 
 02/11  07:00:00,8.3,3.625,3.625,,,0.0,,,,12.491663519765488,,,,,,,,,,,,,,,,,,,,,,,,12.575982803332652,-34.15814997729174,-33.82709962042468 
 02/11  08:00:00,8.3,5.25,5.25,,,0.0,,,,12.622383641694311,,,,,,,,,,,,,,,,,,,,,,,,12.57874242021064,51.95138533252813,35.735637672700875 
 02/11  09:00:00,8.3,6.625,6.625,,,0.0,,,,12.971107234097534,,,,,,,,,,,,,,,,,,,,,,,,12.80641661313772,96.60995273026774,99.23852835273796 
 02/11  10:00:00,8.3,8.25,8.25,,,0.0,,,,13.261222013953166,,,,,,,,,,,,,,,,,,,,,,,,13.052806468791594,120.24311333250733,103.82631244373968 
 02/11  11:00:00,9.4875,7.75,7.75,,,0.0,,,,13.95811534611259,,,,,,,,,,,,,,,,,,,,,,,,13.632382403463346,292.17967690345336,278.253281671512 
 02/11  12:00:00,11.325,5.125,5.125,,,0.0,,,,14.694288788307716,,,,,,,,,,,,,,,,,,,,,,,,14.45893910139343,284.40540563946263,296.18874759300815 
 02/11  13:00:00,13.187499999999998,2.75,2.75,,,0.0,,,,15.233131384823729,,,,,,,,,,,,,,,,,,,,,,,,15.096257283691852,211.60264391559787,211.0637259732117 
 02/11  14:00:00,14.462500000000002,2.0,1.375,,,0.0,,,,15.638300915672591,,,,,,,,,,,,,,,,,,,,,,,,15.606993935950896,143.78621912099175,159.4224065881463 
 02/11  15:00:00,15.425,1.375,1.0,,,0.0,,,,15.788455536504637,,,,,,,,,,,,,,,,,,,,,,,,15.869362523768865,54.03562710459403,63.304913034385926 
 02/11  16:00:00,16.3625,1.0,0.375,,,0.0,,,,15.74884626745068,,,,,,,,,,,,,,,,,,,,,,,,15.923895719899004,-16.62806822829739,-6.206254343669315 
 02/11  17:00:00,15.7625,1.625,0.0,,,0.0,,,,15.434668459316281,,,,,,,,,,,,,,,,,,,,,,,,15.718809872578769,-135.67144158308656,-121.04969587179679 
 02/11  18:00:00,14.2625,3.25,0.625,,,0.0,,,,14.924199781431371,,,,,,,,,,,,,,,,,,,,,,,,15.238943912599233,-196.91085495647326,-197.04701706924183 
 02/11  19:00:00,12.7625,4.625,1.0,,,0.0,,,,14.634607842663314,,,,,,,,,,,,,,,,,,,,,,,,14.799628290928938,-117.22004011124723,-128.5972645460029 
 02/11  20:00:00,11.95,5.0,1.625,,,0.0,,,,14.47191062209226,,,,,,,,,,,,,,,,,,,,,,,,14.565862931244133,-59.66153000483298,-65.23597980327764 
 02/11  21:00:00,11.6125,5.625,3.25,,,0.0,,,,14.359612526364138,,,,,,,,,,,,,,,,,,,,,,,,14.43598118988434,-41.09662089441219,-42.02554105846843 
 02/11  22:00:00,11.250000000000002,6.0,4.625,,,0.0,,,,14.247615917964083,,,,,,,,,,,,,,,,,,,,,,,,14.326549551556512,-41.65251533803703,-41.03673108876418 
 02/11  23:00:00,10.975,4.75,4.375,,,0.0,,,,14.13501196411966,,,,,,,,,,,,,,,,,,,,,,,,14.213402606162083,-40.84820796423701,-41.2764512190881 
 02/11  24:00:00,10.837500000000002,3.375,2.75,0.0,2.,0.0,,,,14.025458298975261,14.327784461872485,19.09310143369721,1.0819301417970262,7.257443383600986,13.995177129393007,13.405844199671057,0.9198388830134948,7.249232075740501,13.898814229391023,11.869670459740865,0.8442300260271884,8.058846384743223,14.087624144158573,14.932453871368649,0.9623399421121471,7.985714987329904,13.979885403137965,13.976343499087497,0.9150642972899705,14.055100008436627,14.354480191346928,0.800327312107089,9.223371562679226,14.104117825949231,-40.298981927361424,-40.2427560968021 
 02/12  01:00:00,10.675,1.75,1.375,,,0.0,,,,13.912891181876322,,,,,,,,,,,,,,,,,,,,,,,,13.993636504740202,-41.576032241175874,-41.370527574587996 
 02/12  02:00:00,10.6,2.875,2.875,,,0.0,,,,13.814463128253808,,,,,,,,,,,,,,,,,,,,,,,,13.887576472197171,-35.281235499534326,-36.554137154397274 
 02/12  03:00:00,10.6,5.875,5.875,,,0.0,,,,13.729375391076935,,,,,,,,,,,,,,,,,,,,,,,,13.79855837368135,-31.73794140384924,-31.82386720951859 
 02/12  04:00:00,10.6,8.875,8.875,,,0.0,,,,13.675329581810043,,,,,,,,,,,,,,,,,,,,,,,,13.72665179859429,-18.88634838575366,-21.327665524394302 
 02/12  05:00:00,10.349999999999998,10.0,10.0,,,0.0,,,,13.60319940101499,,,,,,,,,,,,,,,,,,,,,,,,13.669119295077946,-29.7385881763887,-26.52634115442836 
 02/12  06:00:00,9.95,10.0,10.0,,,0.0,,,,13.496467429681855,,,,,,,,,,,,,,,,,,,,,,,,13.572506011826949,-39.29956284372666,-38.900050785965746 
 02/12  07:00:00,9.55,10.0,10.0,,,0.0,,,,13.382976901093238,,,,,,,,,,,,,,,,,,,,,,,,13.462501985813251,-41.77732929564064,-41.57061530425721 
 02/12  08:00:00,9.525,10.0,10.0,,,0.0,,,,13.393783157256703,,,,,,,,,,,,,,,,,,,,,,,,13.401664210076488,8.310221471227027,-2.0788902197894963 
 02/12  09:00:00,9.725,10.0,10.0,,,0.0,,,,13.71612258905931,,,,,,,,,,,,,,,,,,,,,,,,13.52236657276147,94.35724097144994,78.74510645244581 
 02/12  10:00:00,9.925,10.0,10.0,,,0.0,,,,14.35524395614878,,,,,,,,,,,,,,,,,,,,,,,,14.004694174338569,256.6696121017225,240.02427678101054 
 02/12  11:00:00,10.4375,9.375,8.75,,,0.0,,,,15.015948328068863,,,,,,,,,,,,,,,,,,,,,,,,14.733882496197186,279.0837581645029,275.8369612154054 
 02/12  12:00:00,11.2,8.375,6.125,,,0.0,,,,15.716348003406281,,,,,,,,,,,,,,,,,,,,,,,,15.533362442202431,260.65575675495614,280.986331887563 
 02/12  13:00:00,11.9375,7.375,3.75,,,0.0,,,,16.038687637555125,,,,,,,,,,,,,,,,,,,,,,,,16.004278797480907,120.53482929008288,125.06793431665497 
 02/12  14:00:00,12.8875,5.75,3.0,,,0.0,,,,16.303503010072003,,,,,,,,,,,,,,,,,,,,,,,,16.30968704264277,99.05663387297115,104.04576408778355 
 02/12  15:00:00,14.05,4.375,2.375,,,0.0,,,,16.421613524348583,,,,,,,,,,,,,,,,,,,,,,,,16.51067998671021,48.658770471249895,54.33219221360688 
 02/12  16:00:00,15.187500000000002,2.75,2.0,,,0.0,,,,16.426692747971583,,,,,,,,,,,,,,,,,,,,,,,,16.58926986292485,-0.19784786451288028,9.769703933818455 
 02/12  17:00:00,14.787500000000001,2.0,2.0,,,0.0,,,,16.132369503582524,,,,,,,,,,,,,,,,,,,,,,,,16.415030080852617,-134.09000748191662,-115.93570550156139 
 02/12  18:00:00,13.4875,2.0,2.0,,,0.0,,,,15.592630959883746,,,,,,,,,,,,,,,,,,,,,,,,15.914819105325014,-213.2751835391973,-211.44433177339857 
 02/12  19:00:00,12.1875,2.0,2.0,,,0.0,,,,15.271288612408101,,,,,,,,,,,,,,,,,,,,,,,,15.432009900648577,-121.98696276184751,-137.46485013654723 
 02/12  20:00:00,11.45,1.375,1.375,,,0.0,,,,15.084589436340602,,,,,,,,,,,,,,,,,,,,,,,,15.190094474663164,-67.1222350086762,-70.46675149464532 
 02/12  21:00:00,11.1125,1.0,1.0,,,0.0,,,,14.931646665515089,,,,,,,,,,,,,,,,,,,,,,,,15.02852718186465,-55.66324300571186,-56.08504766414481 
 02/12  22:00:00,10.750000000000002,0.375,0.375,,,0.0,,,,14.760194471018025,,,,,,,,,,,,,,,,,,,,,,,,14.869298782429802,-64.26399342604377,-62.418200115081206 
 02/12  23:00:00,10.475,0.625,0.0,,,0.0,,,,14.586557675965471,,,,,,,,,,,,,,,,,,,,,,,,14.693699206570821,-61.78234202737203,-63.14605022041924 
 02/12  24:00:00,10.275,1.625,0.625,0.0,3.,0.0,,,,14.429922122229437,15.031838719681133,19.873808546995885,1.0645261418272767,7.48635393329839,14.67653898773421,13.848378084906793,0.9030826379121552,7.353793317796598,14.612335712397895,12.783504883414913,0.8665576924449693,8.138824591406518,14.814261249659445,16.036759098832828,0.9724674165137079,8.160111626725906,14.648165950485756,14.642467223435979,0.9041289849056128,14.783587704090758,16.363633855519144,0.7727491941853458,9.501639639252657,14.533688970315358,-56.85898522370059,-57.26607772576742 
 02/13  01:00:00,10.075,2.625,1.0,,,0.0,,,,14.265143666636472,,,,,,,,,,,,,,,,,,,,,,,,14.375352799627017,-61.58604756207275,-60.520803833761455 
 02/13  02:00:00,9.75,3.625,1.0,,,0.0,,,,14.070436720817746,,,,,,,,,,,,,,,,,,,,,,,,14.193958179418248,-73.09124304479997,-71.43949629039274 
 02/13  03:00:00,9.4125,4.0,1.0,,,0.0,,,,13.856201292220439,,,,,,,,,,,,,,,,,,,,,,,,13.986601257927447,-78.56392543810617,-78.33685017518806 
 02/13  04:00:00,9.05,4.625,1.0,,,0.0,,,,13.630898848912926,,,,,,,,,,,,,,,,,,,,,,,,13.767511120277183,-82.75139611565069,-82.45925238619549 
 02/13  05:00:00,8.775,5.0,1.625,,,0.0,,,,13.446593510993896,,,,,,,,,,,,,,,,,,,,,,,,13.564839956668397,-63.56038775171467,-66.9452852113829 
 02/13  06:00:00,8.575,5.0,3.25,,,0.0,,,,13.310966737979685,,,,,,,,,,,,,,,,,,,,,,,,13.414795694316139,-49.167902578897746,-50.40755132951789 
 02/13  07:00:00,8.375,5.0,4.625,,,0.0,,,,13.184830825711627,,,,,,,,,,,,,,,,,,,,,,,,13.285891024220845,-47.950512668342355,-47.610766382387155 
 02/13  08:00:00,8.675,6.25,6.25,,,0.0,,,,13.364350912955707,,,,,,,,,,,,,,,,,,,,,,,,13.291366160223479,71.69800930559217,49.46746373608789 
 02/13  09:00:00,9.2125,7.625,7.625,,,0.0,,,,13.839480363249606,,,,,,,,,,,,,,,,,,,,,,,,13.608554246663411,134.8443815824599,137.80678558118504 
 02/13  10:00:00,9.775,9.25,9.25,,,0.0,,,,14.212058209142858,,,,,,,,,,,,,,,,,,,,,,,,13.956145858727423,164.80742834215238,144.25990121342704 
 02/13  11:00:00,11.187499999999998,9.375,8.75,,,0.0,,,,14.946183786734034,,,,,,,,,,,,,,,,,,,,,,,,14.628267682683806,299.2397363364129,295.8244066188599 
 02/13  12:00:00,13.024999999999999,8.375,6.125,,,0.0,,,,15.62017514453686,,,,,,,,,,,,,,,,,,,,,,,,15.413115082198187,254.33898193268095,265.70059608863744 
 02/13  13:00:00,14.8875,7.375,3.75,,,0.0,,,,15.986582478650956,,,,,,,,,,,,,,,,,,,,,,,,15.940815224307869,123.58224189155212,143.8390999697774 
 02/13  14:00:00,16.287499999999998,7.625,3.625,,,0.0,,,,16.036501182902754,,,,,,,,,,,,,,,,,,,,,,,,16.07430619431055,23.705758752203586,16.78285905827248 
 02/13  15:00:00,17.3875,8.625,4.625,,,0.0,,,,16.298905552571746,,,,,,,,,,,,,,,,,,,,,,,,16.28218801101537,91.49220068565282,98.64190733836004 
 02/13  16:00:00,18.4875,9.625,5.625,,,0.0,,,,16.26830981400251,,,,,,,,,,,,,,,,,,,,,,,,16.38067257997912,-15.115183622019433,-4.884678286375456 
 02/13  17:00:00,18.212500000000002,9.375,5.375,,,0.0,,,,16.008756327603955,,,,,,,,,,,,,,,,,,,,,,,,16.216202247485096,-96.23264698707601,-89.23223643779107 
 02/13  18:00:00,17.1125,7.75,3.75,,,0.0,,,,15.701146601320337,,,,,,,,,,,,,,,,,,,,,,,,15.925047717169706,-114.16568917193777,-112.58278993387832 
 02/13  19:00:00,16.0125,6.375,2.375,,,0.0,,,,15.508183959116733,,,,,,,,,,,,,,,,,,,,,,,,15.651976964357848,-78.08524000723494,-84.23867868314197 
 02/13  20:00:00,14.787500000000001,6.0,2.0,,,0.0,,,,15.354664656107163,,,,,,,,,,,,,,,,,,,,,,,,15.459897942732177,-65.62800698834604,-66.23937532083556 
 02/13  21:00:00,13.4875,6.0,1.375,,,0.0,,,,15.182074254167576,,,,,,,,,,,,,,,,,,,,,,,,15.285084573721115,-64.83466440579761,-64.17667626321241 
 02/13  22:00:00,12.1875,6.0,1.0,,,0.0,,,,14.992154776333278,,,,,,,,,,,,,,,,,,,,,,,,15.101716704918633,-69.33955156621775,-68.8425224835136 
 02/13  23:00:00,11.325,4.75,1.0,,,0.0,,,,14.820202557864768,,,,,,,,,,,,,,,,,,,,,,,,14.921167050231983,-60.28993055161489,-62.20821140235168 
