1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244
1212,0.699,2010,male,22,18-24,Wales,wales,never married,no,5+,single,0,no,no,no,no,no,a-level or equivalent (=nvq3),FT student,C1,no,FT student,not applicable,not applicable,<£200,100,no change,0,yes,"£3,500-3,999",3750,"£1,000-£4,999",not applicable,3.125,not applicable,>1,<£10,5,not applicable,,1,no,no,no,no,no,no,no,yes,no,private rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,not applicable,0,,not applicable,0,not applicable,0,not applicable,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,no,"keeping up, struggle from time to time",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,,,,yes,no,yes,harder,£25-£49,37.5,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<£500,250,no,somewhat concerned,no,yes,no,no,no,no,no,stayed the same,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,1.438,2010,male,41,35-44,Yorks&Humber,yorks and humbr,marrried or couple,yes,5+,family,3,no,yes,no,yes,yes,other,something else,D,no,in paid employ,don't know,don't know,<£200,100,down >£100,-150,no,not applicable,not applicable,not applicable,not applicable,0,not applicable,0,not applicable,0,not applicable,,0,no,no,no,no,no,no,no,no,no,mortgagor,owner,mortgagor,yes,"£50,000-£59,999",87500,,yes,fixed,"£50,000-£59,999",55000,"£30,000-£59,999",not applicable,45.83333206,,£450-£499,475,not applicable,4.75,not applicable,>0.5,,,,,,,not applicable,not applicable,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,"keeping up, constant struggle",yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,,,,no,no,no,not applicable,none,0,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<£500,250,no,not at all concerned,no,no,no,no,no,yes,no,stayed the same,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,0.563,2010,female,67,65+,W Midlands,west midlands,marrried or couple,no,2,post family,0,no,no,no,no,no,a-level or equivalent (=nvq3),retired,C2,yes,retired,"£30,000-£39,999",35000,£400-£499,450,no change,0,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,£25-£49,37.5,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£20,000 - £24,999",22500,yes,,,,,,,,,,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532,1.83,2010,male,30,25-34,North West,north west,never married,yes,2,family,1,yes,no,no,no,yes,a-level or equivalent (=nvq3),in paid employ,C1,yes,in paid employ,refused,refused,refused,refused,refused,,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,refused,refused,refused,refused,refused,refused,refused,refused,refused,refused,refused,not applicable,not applicable,not applicable,not applicable,not applicable,,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,not applicable,0,not applicable,not applicable,not applicable,not applicable,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,refused,not applicable,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,refused,refused,not applicable,refused,refused,,refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refused,refused,refused,,,,,,,,,,refused,no,no,no,no,no,yes,no,no,no,refused,refused,refused,refused,refused,refused,refused,refused,refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,0.69,2010,female,57,55-64,Wales,wales,widowed/divorced/separated,yes,1,post family,0,no,no,no,no,no,no formal qualifications,in paid employ,D,yes,in paid employ,"£9,500-£11,499",10500,£300-£399,350,no change,0,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,"keeping up, struggle from time to time",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,,,,no,no,no,not applicable,none,0,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<£500,250,no,,,,,,,,,,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,1.352,2010,female,52,45-54,W Midlands,west midlands,marrried or couple,yes,5+,family,2,yes,no,no,no,yes,masters/phd or equivalent,in paid employ,B,yes,in paid employ,"£75,000-£99,999",87500,"£1,200-£1,399",1300,up >£100,150,yes,"£8,500-8,999",8750,"£5,000-£9,999",0.100000001,0.56089741,<0.25,0.5-0.75,£240-£249,550,0.075428568,,4,no,yes,yes,no,no,no,yes,yes,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,no,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,yes,yes,the same,"£1,000-£1,499",1250,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,000 - £3,999",3500,no,not at all concerned,yes,no,no,no,no,no,no,stayed the same,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,0.837,2010,male,59,55-64,South East,south east,marrried or couple,yes,2,post family,0,no,no,no,no,no,a-level or equivalent (=nvq3),retired,C1,no,retired,"£13,500-£15,499",14500,refused,refused,down >£100,-150,no,not applicable,not applicable,not applicable,0,not applicable,0,not applicable,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,no,not applicable,not applicable,,no,not applicable,not applicable,0,0,0,not applicable,,not applicable,0,0,not applicable,0,not applicable,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,refused,don't know,not applicable,the same,none,0,refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refused,refused,yes,,,,,,,,,,refused,no,no,no,no,no,no,no,no,yes,refused,refused,refused,refused,refused,refused,refused,refused,refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,0.928,2010,male,38,35-44,E Midlands,east midlands,marrried or couple,yes,3,family,1,yes,yes,no,no,no,masters/phd or equivalent,in paid employ,C1,no,in paid employ,"£40,000-£49,999",45000,refused,refused,refused,,don't know,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,mortgagor,owner,mortgagor,yes,refused,refused,,yes,refused,refused,refused,not applicable,not applicable,not applicable,,refused,refused,not applicable,not applicable,not applicable,not applicable,,,,,,,refused,refused,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,yes,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,yes,yes,not applicable,refused,,yes - significantly increase,,,refused,refused,refused,refused,refused,refused,refused,refused,refused,refused,refused,refused,refused,,,,,,,,,,,,,,,,,,,,refused,refused,no,somewhat concerned,yes,no,no,no,no,no,no,stayed the same,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,1.222,2010,male,refused,55-64,North West,north west,never married,yes,1,post family,0,no,no,no,no,no,bachelor degree or equivalent (=nvq4),in paid employ,C2,yes,in paid employ,don't know,don't know,don't know,don't know,don't know,,don't know,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,refused,not applicable,not applicable,not applicable,not applicable,not applicable,,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,not applicable,0,not applicable,not applicable,not applicable,not applicable,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,"keeping up, constant struggle",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,,,,no,no,no,harder,don't know,,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,don't know,don't know,no,,,,,,,,,,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,0.988,2010,female,52,45-54,North West,north west,marrried or couple,yes,2,post family,0,no,no,no,no,no,gcse/o-level/cse,in paid employ,C1,yes,in paid employ,refused,refused,£800-£899,850,no change,0,yes,£200-499,350,"<£1,000",not applicable,0.034313727,not applicable,<0.25,£20-£29,25,not applicable,,1,no,yes,no,no,no,no,no,no,no,mortgagor,owner,mortgagor,yes,"£60,000-£69,999",112500,,yes,capped,"<£10,000",5000,"<£30,000",not applicable,0.490196079,,£100-£149,125,not applicable,0.14705883,not applicable,0.1-0.2,,,,,,,decreased by £400-499,-450,,,,,,,no,no,yes,no,no,no,no,no,no,no,"keeping up, struggle from time to time",no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,,,,no,no,no,harder,<=25,12.5,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refused,refused,no,not at all concerned,no,no,yes,no,no,no,no,decreased,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,0.548,2010,female,63,55-64,Yorks&Humber,yorks and humbr,marrried or couple,no,2,post family,0,no,no,no,no,no,no formal qualifications,unemployed,D,no,in paid employ,not applicable,not applicable,<£200,100,down >£100,-150,yes,£200-499,350,"<£1,000",not applicable,0.291666657,not applicable,0.25-0.5,£30-£39,35,not applicable,,1,no,no,no,no,no,no,no,no,yes,local authority rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,not applicable,0,,not applicable,0,not applicable,0,not applicable,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,no,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,£50-£99,75,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£12,500 - £14,999",13750,no,not at all concerned,no,no,no,no,no,yes,no,stayed the same,yes,no,yes,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,1.713,2010,female,43,35-44,E Anglia,eastern,widowed/divorced/separated,yes,1,post family,0,no,no,no,no,no,bachelor degree or equivalent (=nvq4),in paid employ,B,yes,in paid employ,"£50,000-£74,999",62500,£800-£899,850,no change,0,yes,"£25,000-29,999",27500,">£20,000",0.439999998,2.696078539,0.25-0.5,>1,£240-£249,550,0.105599999,,3,yes,yes,no,no,no,no,yes,no,no,mortgagor,owner,mortgagor,yes,"£80,000-£89,999",162500,,yes,other ,"£150,000-£169,999",160000,">£150,000",2.559999943,15.68627453,,£700-£749,725,0.139200002,0.852941155,0.1-0.2,>0.5,,,,,,,decreased by £250-299,-275,,,,,,,no,no,no,no,no,no,yes,no,no,somewhat,"keeping up, constant struggle",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,,,,yes,no,yes,not applicable,none,0,yes - slightly increase,,,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,,,,,,,,,,,,,,,,,,,,<£500,250,yes,somewhat concerned,yes,yes,no,no,no,no,no,increased,no,no,no,no,no,no,yes,yes,no,no,yes,no,no,no,no,yes,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,1.249,2010,male,32,25-34,South East,south east,widowed/divorced/separated,yes,2,family,1,yes,no,yes,no,no,a-level or equivalent (=nvq3),in paid employ,C2,yes,in paid employ,"£4,500-£6,499",5500,<£200,100,down >£100,-150,yes,<£200,100,"<£1,000",0.018181818,0.083333336,<0.25,<0.25,don't know,don't know,not applicable,,1,yes,no,no,no,no,no,no,no,no,private rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,don't know,somewhat,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,the same,none,0,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refused,refused,no,somewhat concerned,yes,yes,no,no,no,no,no,stayed the same,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1.049,2010,female,65,65+,Scotland,scotland,marrried or couple,no,2,post family,0,no,no,no,no,no,no formal qualifications,retired,D,yes,retired,"£4,500-£6,499",5500,£200-£299,250,down >£100,-150,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,£25-£49,37.5,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,000 - £2,999",2500,no,,,,,,,,,,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,0.597,2010,female,72,65+,Yorks&Humber,yorks and humbr,widowed/divorced/separated,yes,1,post family,0,no,no,no,no,no,other,retired,C1,yes,retired,"£17,500-£24,999",21250,"£1,000-£1,199",1100,down £50-£100,-75,yes,<£200,100,"<£1,000",0.004705882,0.007575758,<0.25,<0.25,<£10,5,0.002823529,,1,yes,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,no,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,yes,no,yes,not applicable,£200-£249,225,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£20,000 - £24,999",22500,yes,not at all concerned,no,no,no,no,no,yes,no,stayed the same,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,0.971,2010,male,76,65+,W Midlands,west midlands,never married,no,1,post family,0,no,no,no,no,no,no formal qualifications,retired,D,yes,retired,"£6,500-£7,499",7000,£300-£399,350,down <£50,-25,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,housing association rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,£50-£99,75,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£5,000 - £5,999",5500,no,,,,,,,,,,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,0.689,2010,male,67,65+,Wales,wales,marrried or couple,yes,2,post family,0,no,no,no,no,no,no formal qualifications,retired,B,no,retired,"£4,500-£6,499",5500,<£200,100,down >£100,-150,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,none,0,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£75,000 - £99,999",87500,no,,,,,,,,,,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,1.975,2010,female,22,18-24,Scotland,scotland,never married,no,3,single,0,no,no,no,no,no,gcse/o-level/cse,in paid employ,B,no,in paid employ,not applicable,not applicable,refused,refused,refused,,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,refused,refused,refused,refused,refused,refused,refused,refused,refused,refused,private rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,not applicable,not applicable,,not applicable,0,not applicable,not applicable,not applicable,not applicable,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,don't know,don't know,not applicable,don't know,refused,,don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,don't know,don't know,don't know,,,,,,,,,,don't know,no,no,no,no,no,no,no,yes,no,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723,0.685,2010,female,35,35-44,Greater London,london,marrried or couple,yes,4,family,2,yes,yes,no,yes,no,masters/phd or equivalent,in paid employ,C1,yes,in paid employ,refused,refused,refused,refused,refused,,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,refused,refused,refused,refused,refused,refused,refused,refused,refused,refused,mortgagor,owner,mortgagor,yes,"£100,000-£109,999",212500,,yes,refused,refused,refused,not applicable,not applicable,not applicable,,refused,refused,not applicable,not applicable,not applicable,not applicable,,,,,,,refused,refused,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,refused,not applicable,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,refused,refused,not applicable,refused,refused,,refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refused,refused,refused,refused,no,no,no,no,no,yes,no,refused,refused,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,0.799,2010,male,33,25-34,North West,north west,widowed/divorced/separated,yes,5+,family,3,yes,yes,no,yes,yes,other,something else,E,yes,something else,"£11,500-£13,499",12500,£300-£399,350,no change,0,yes,£500-999,750,"<£1,000",0.059999999,0.178571433,<0.25,<0.25,£70-£79,75,0.071999997,,2,no,yes,no,no,yes,no,no,no,no,housing association rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,no,"keeping up, struggle from time to time",no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,,,,no,no,no,the same,<=25,12.5,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<£500,250,no,not at all concerned,no,yes,no,no,no,no,no,stayed the same,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,1.127,2010,male,20,18-24,Yorks&Humber,yorks and humbr,marrried or couple,yes,5+,pre family,0,no,no,no,no,no,bachelor degree or equivalent (=nvq4),FT student,C1,yes,FT student,"<£4,500",2250,<£200,100,down >£100,-150,yes,"£25,000-29,999",27500,">£20,000",12.22222233,22.91666603,>1,not applicable,£220-£229,425,2.266666651,,3,no,yes,no,yes,no,no,no,no,yes,private rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,yes,heavy,"keeping up, constant struggle",yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,,,,no,no,no,harder,none,0,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£75,000 - £99,999",87500,no,very concerned,yes,yes,yes,no,no,no,no,increased,no,no,no,no,no,no,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,1.225,2010,female,44,35-44,Greater London,london,marrried or couple,no,3,family,1,yes,no,no,no,yes,masters/phd or equivalent,in paid employ,C1,yes,in paid employ,"£50,000-£74,999",62500,"£1,800-£1,999",1900,no change,0,yes,"£4,500-4,999",4750,"£1,000-£4,999",0.075999998,0.208333328,<0.25,<0.25,£150-£159,210,0.040320002,,1,no,yes,no,no,no,no,no,no,no,mortgagor,owner,mortgagor,yes,"£120,000-£129,999",262500,,yes,fixed,"£60,000-£69,999",65000,"£60,000-£89,999",1.039999962,2.850877285,,£500-£549,525,0.1008,0.276315778,0.1-0.2,0.2-0.35,,,,,,,more or less the same,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,no,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,£400-£449,425,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£20,000 - £24,999",22500,yes,not at all concerned,no,no,no,no,no,yes,no,stayed the same,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
