1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244
990,0.582,2011,male,67,65+,North,north east,marrried or couple,yes,2,post family,0,no,no,no,no,no,no formal qualifications,retired,C2,no,retired,"£11,500-£13,499",12500,<£200,100,refused,,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,refused,refused,refused,refused,refused,refused,refused,refused,refused,refused,housing association rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,refused,not applicable,refused,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,refused,no,not applicable,not applicable,refused,,,refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refused,refused,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,no idea,don't know
256,1.662,2011,male,85,65+,South East,eastern,widowed/divorced/separated,yes,2,post family,0,no,no,no,no,no,no formal qualifications,retired,D,yes,retired,don't know,don't know,don't know,don't know,up >£100,150,yes,refused,refused,not applicable,not applicable,not applicable,not applicable,not applicable,refused,refused,not applicable,not applicable,1,no,no,no,yes,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,not applicable,not applicable,,not applicable,0,not applicable,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,no,no,"keeping up, struggle from time to time",,,,,,,,,,,,,,,,no,no,no,no,no,yes,yes,no,no,no,no,,,,yes,no,yes,not applicable,none,0,,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,don't know,don't know,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,no,no,no,no,yes,,don't know,no change
1236,1.45,2011,male,37,35-44,Greater London,london,refused,yes,refused,,0,no,no,no,no,no,masters/phd or equivalent,in paid employ,B,yes,in paid employ,refused,refused,refused,refused,refused,,no,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,0,not applicable,not applicable,0,no,no,no,no,no,no,no,no,no,mortgagor,owner,mortgagor,yes,"£160,000-£169,999",425000,,yes,variable,refused,refused,not applicable,not applicable,not applicable,,refused,refused,not applicable,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,refused,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,the same,refused,,,refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refused,refused,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,no,yes,no,no,,,,,,,no,no,no,no,no,yes,no,no,,,,,,,no,no,no,no,no,no,no,yes,,£300-399,,,,,,,vague idea,no change
1232,1.025,2011,male,52,45-54,North West,north west,never married,yes,1,post family,0,no,no,no,no,no,a-level or equivalent (=nvq3),in paid employ,E,yes,in paid employ,"£7,500-£9,499",8500,<£200,100,no change,0,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,0,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,"keeping up, struggle from time to time",,,,,,,,,,,,,,,,no,no,no,no,no,no,yes,no,no,no,no,,,,yes,no,yes,harder,none,0,,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£7,000 - £7,999",7500,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,good idea,no change
1150,0.626,2011,male,34,25-34,E Midlands,north west,marrried or couple,yes,4,family,2,yes,yes,no,no,no,gcse/o-level/cse,something else,C1,no,self employed,"£25,000-£29,999",27500,£800-£899,850,no change,0,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,0,0,no,no,no,no,no,no,no,no,no,private rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,keeping up without much difficulty,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,the same,£100-£149,125,,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£6,000 - £6,999",6500,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,vague idea,no change
1108,1.468,2011,male,33,25-34,South East,south east,marrried or couple,yes,4,family,2,no,yes,no,no,no,a-level or equivalent (=nvq3),something else,B,no,in paid employ,"£50,000-£74,999",62500,"£1,200-£1,399",1300,down £50-£100,-75,yes,don't know,don't know,not applicable,not applicable,not applicable,not applicable,not applicable,£70-£79,75,0.0144,<0.05,1,no,no,yes,no,no,no,no,no,no,mortgagor,owner,mortgagor,no,not applicable,not applicable,,yes,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,no,no,keeping up without much difficulty,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,harder,£400-£449,425,,Decrease by £100-£149 a month,,,,,,,,,,,,,,,No,Yes,No,No,No,No,,,,,,,,,,,,,,"£3,000 - £3,999",3500,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,yes,no,no,yes,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,,,no,no,no,no,yes,,no idea,more certain
1230,0.765,2011,male,28,25-34,North West,north west,never married,yes,4,family,3,yes,yes,yes,yes,no,vocational qualifications (=nvq1+2),something else,E,yes,something else,"£7,500-£9,499",8500,<£200,100,down £50-£100,-75,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,0,0,no,no,no,no,no,no,no,no,no,local authority rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,"keeping up, struggle from time to time",,,,,,,,,,,,,,,,no,no,no,no,no,no,no,no,yes,no,no,,,,yes,no,yes,not applicable,none,0,,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,yes,no,no,yes,no,no,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,no idea,no change
1224,0.913,2011,female,77,65+,E Midlands,south east,marrried or couple,yes,2,post family,0,no,no,no,no,no,bachelor degree or equivalent (=nvq4),retired,B,yes,retired,refused,refused,<£200,100,down >£100,-150,no,not applicable,not applicable,not applicable,not applicable,0,not applicable,0,not applicable,0,not applicable,not applicable,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,not applicable,0,,not applicable,0,not applicable,0,not applicable,0,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,"keeping up, constant struggle",,,,,,,,,,,,,,,,no,no,no,no,no,no,no,no,yes,no,no,,,,no,no,no,not applicable,<=25,12.5,,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refused,refused,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,good idea,no change
1113,0.763,2011,female,71,65+,North West,north west,widowed/divorced/separated,yes,1,post family,0,no,no,no,no,no,no formal qualifications,retired,C2,yes,retired,don't know,don't know,refused,refused,don't know,,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,refused,refused,refused,refused,refused,refused,refused,refused,refused,refused,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,not applicable,not applicable,,not applicable,0,not applicable,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,refused,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,refused,not applicable,refused,refused,,,refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refused,refused,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,no,yes,no,no,,,,,,,no,no,no,no,no,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,don't know,don't know
616,0.796,2011,male,61,55-64,Yorks&Humber,yorks and humbr,widowed/divorced/separated,yes,1,post family,0,no,no,no,no,no,a-level or equivalent (=nvq3),retired,E,yes,retired,"£9,500-£11,499",10500,£200-£299,250,no change,0,yes,"£2,000-2,499",2250,"£1,000-£4,999",0.214285716,0.75,<0.25,0.75-1,£100-£109,110,0.125714287,0.1-0.2,1,no,no,yes,no,no,no,no,no,no,private rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,no,no,"keeping up, struggle from time to time",,,,,,,,,,,,,,,,no,no,no,no,no,no,no,no,yes,no,no,,,,no,no,no,the same,150-£199,175,,Increase by less than £50 a month,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,"£1,000 - £1,999",1500,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,no,yes,no,no,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,no,no,no,no,yes,,good idea,no change
652,0.857,2011,female,75,65+,South West,south west,marrried or couple,yes,2,post family,0,no,no,no,no,no,no formal qualifications,retired,B,yes,retired,don't know,don't know,600-£699,650,down >£100,-150,no,not applicable,not applicable,not applicable,not applicable,0,not applicable,0,not applicable,0,not applicable,not applicable,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,not applicable,0,,not applicable,0,not applicable,0,not applicable,0,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,keeping up without much difficulty,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,£500-£599,550,,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£45,000 - £49,999",47500,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,no,yes,no,no,,,,,,,no,no,no,no,no,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,good idea,no change
477,2.031,2011,female,43,35-44,Yorks&Humber,yorks and humbr,marrried or couple,no,2,post family,0,no,no,no,no,no,a-level or equivalent (=nvq3),in paid employ,B,yes,in paid employ,"£50,000-£74,999",62500,£500-£599,550,down £50-£100,-75,yes,"£20,000-24,999",22500,">£20,000",0.360000014,3.409090996,0.25-0.5,>1,£240-£249,550,0.105599999,0.1-0.2,3,no,yes,yes,no,no,no,yes,no,no,mortgagor,owner,mortgagor,yes,"£80,000-£89,999",162500,,yes,base rate tracker,"£30,000-£39,999",35000,"£30,000-£59,999",0.560000002,5.303030491,,£450-£499,475,0.091200002,0.863636374,<0.1,>0.5,,,,,,,,,,,,,,,,,,,,,,,no,no,keeping up without much difficulty,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,£500-£599,550,,Increase by £200-£299 a month,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,"£4,000 - £4,999",4500,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,no,no,no,yes,,£200-299,no,no,no,no,yes,,good idea,no change
39,0.933,2011,female,58,55-64,Greater London,london,never married,yes,1,post family,0,no,no,no,no,no,other,long-term sick/disab,E,yes,long-term sick/disab,"£17,500-£24,999",21250,"£1,400-£1,599",1500,up >£100,150,yes,<£200,100,"<£1,000",0.004705882,0.005555556,<0.25,<0.25,<£10,5,0.002823529,<0.05,1,no,no,no,no,no,yes,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,no,no,keeping up without much difficulty,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,£50-£99,75,,don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,no,no,no,no,yes,,no idea,less certain
813,0.866,2011,female,60,55-64,E Anglia,eastern,widowed/divorced/separated,yes,1,post family,0,no,no,no,no,no,a-level or equivalent (=nvq3),in paid employ,C2,yes,in paid employ,refused,refused,£700-£799,750,no change,0,yes,"£5,500-5,999",5750,"£5,000-£9,999",not applicable,0.638888896,not applicable,0.5-0.75,£120-£129,150,not applicable,not applicable,2,no,no,yes,no,no,no,no,yes,no,mortgagor,owner,mortgagor,yes,"£50,000-£59,999",87500,,yes,fixed,"£50,000-£59,999",55000,"£30,000-£59,999",not applicable,6.111111164,,£350-£399,375,not applicable,0.5,not applicable,>0.5,,,,,,,,,,,,,,,,,,,,,,,no,no,keeping up without much difficulty,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,£100-£149,125,,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£4,000 - £4,999",4500,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,,,no,no,no,no,yes,,good idea,no change
1800,0.763,2011,male,38,35-44,South East,south east,never married,yes,4,family,3,yes,yes,no,no,yes,bachelor degree or equivalent (=nvq4),something else,C1,yes,something else,"£9,500-£11,499",10500,"£1,000-£1,199",1100,down £50-£100,-75,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,0,0,no,no,no,no,no,no,no,no,no,housing association rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,"keeping up, constant struggle",,,,,,,,,,,,,,,,yes,no,no,yes,no,yes,no,no,no,no,no,,,,yes,yes,yes,harder,£25-£49,37.5,,Decrease by less than £50 a month,,,,,,,,,,,,,,,Yes,Yes,No,No,Yes,No,,,,,,,,,,,,,,<£500,250,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,yes,yes,no,no,no,no,no,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,vague idea,no change
141,0.529,2011,male,35,35-44,W Midlands,west midlands,marrried or couple,yes,4,family,2,yes,yes,no,yes,no,other,something else,C1,no,in paid employ,refused,refused,refused,refused,refused,,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,refused,refused,refused,refused,refused,refused,refused,refused,refused,refused,private rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,not applicable,not applicable,,not applicable,0,not applicable,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,"have financial problems, fallen behind with many",,,,,,,,,,,,,,,,no,no,no,no,no,no,no,no,yes,no,no,,,,no,no,no,harder,refused,,,refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refused,refused,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,no idea,less certain
1209,0.636,2011,female,64,55-64,South East,south east,marrried or couple,no,2,post family,0,no,no,no,no,no,vocational qualifications (=nvq1+2),retired,C2,yes,retired,"£25,000-£29,999",27500,£300-£399,350,no change,0,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,0,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,"keeping up, struggle from time to time",,,,,,,,,,,,,,,,no,no,no,no,no,no,yes,no,no,no,no,,,,no,no,no,not applicable,none,0,,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£50,000 - £74,999",62500,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,good idea,more certain
1207,0.957,2011,male,55,55-64,South East,south east,marrried or couple,yes,4,family,2,yes,no,no,no,yes,a-level or equivalent (=nvq3),something else,C1,no,in paid employ,"£75,000-£99,999",87500,"£2,000-£2,999",2500,up >£100,150,yes,"£4,000-4,499",4250,"£1,000-£4,999",0.04857143,0.141666666,<0.25,<0.25,£240-£249,550,0.075428568,0.05-0.1,1,no,no,yes,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,no,no,keeping up without much difficulty,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,£200-£249,225,,Increase by £300 or more a month,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,,"£50,000 - £74,999",62500,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,no,yes,no,no,,,,,,,no,no,yes,no,yes,no,no,no,yes,no,no,no,no,no,,,,,,,,,,,no,no,no,no,yes,,good idea,no change
1205,2.043,2011,male,24,18-24,South East,south east,never married,no,4,family,2,yes,yes,yes,no,no,vocational qualifications (=nvq1+2),in paid employ,C2,no,in paid employ,not applicable,not applicable,don't know,don't know,down £50-£100,-75,yes,"£3,500-3,999",3750,"£1,000-£4,999",not applicable,not applicable,not applicable,not applicable,£170-£179,250,not applicable,not applicable,3,no,yes,no,yes,no,no,yes,no,no,mortgagor,owner,mortgagor,no,not applicable,not applicable,,yes,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,don't know,somewhat,"keeping up, struggle from time to time",,,,,,,,,,,,,,,,no,no,no,no,no,yes,no,no,no,no,no,,,,yes,no,yes,don't know,none,0,,don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,no,yes,no,no,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,no,no,no,no,yes,,no idea,no change
1379,0.781,2011,male,45,45-54,South West,wales,marrried or couple,yes,4,family,2,yes,no,no,yes,yes,gcse/o-level/cse,something else,C2,no,in paid employ,"£11,500-£13,499",12500,£900-£999,950,no change,0,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,0,0,no,no,no,no,no,no,no,no,no,local authority rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,yes,not applicable,"keeping up, constant struggle",,,,,,,,,,,,,,,,no,no,no,no,no,no,no,no,yes,no,no,,,,yes,no,yes,not applicable,none,0,,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,,,,,,,,,,,,,,,,,vague idea,no change
1122,0.608,2011,male,22,18-24,Yorks&Humber,yorks and humbr,never married,yes,4,family,3,yes,yes,yes,no,no,a-level or equivalent (=nvq3),something else,E,yes,something else,"£11,500-£13,499",12500,<£200,100,down <£50,-25,yes,"£2,000-2,499",2250,"£1,000-£4,999",0.180000007,1.875,<0.25,>1,£110-£119,130,0.124799997,0.1-0.2,5,no,no,no,yes,yes,yes,yes,no,yes,local authority rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,yes,heavy,"have financial problems, fallen behind with many",,,,,,,,,,,,,,,,refused,refused,refused,refused,refused,refused,refused,refused,refused,refused,refused,,,,yes,yes,yes,harder,none,0,,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,no,no,no,no,yes,,no idea,less certain
31,0.592,2011,female,59,55-64,E Midlands,west midlands,marrried or couple,no,3,post family,0,no,no,no,no,no,no formal qualifications,in paid employ,D,yes,in paid employ,don't know,don't know,don't know,don't know,don't know,,no,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,0,not applicable,not applicable,0,no,no,no,no,no,no,no,no,no,mortgagor,owner,mortgagor,yes,"£130,000-£139,999",287500,,yes,don't know,"£190,000-£209,999",200000,">£150,000",not applicable,not applicable,,£550-£599,575,not applicable,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,"keeping up, struggle from time to time",,,,,,,,,,,,,,,,no,no,no,no,no,no,no,no,yes,no,no,,,,yes,no,yes,harder,£100-£149,125,,don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,,,,,,,,,no idea,less certain
1826,0.422,2011,female,20,18-24,South East,south east,never married,yes,5+,single,0,no,no,no,no,no,gcse/o-level/cse,in paid employ,C2,no,unemployed,"£30,000-£39,999",35000,£500-£599,550,down £50-£100,-75,yes,"£1,500-1,999",1750,"£1,000-£4,999",0.050000001,0.265151501,<0.25,0.25-0.5,£20-£29,25,0.008571428,<0.05,1,no,yes,no,no,no,no,no,no,no,local authority rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,no,somewhat,"keeping up, constant struggle",,,,,,,,,,,,,,,,no,no,no,no,no,no,no,no,yes,no,no,,,,yes,yes,yes,the same,<=25,12.5,,Decrease by £300 or more a month,,,,,,,,,,,,,,,No,Yes,No,No,No,No,,,,,,,,,,,,,,£500-£999,750,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,,,,,,,,,,,don't know,don't know,don't know,don't know,don't know,,good idea,less certain
1193,1.979,2011,female,45,45-54,South East,south east,marrried or couple,yes,5+,family,2,yes,no,no,no,yes,bachelor degree or equivalent (=nvq4),in paid employ,A,yes,in paid employ,"£50,000-£74,999",62500,"£1,000-£1,199",1100,no change,0,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,0,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,keeping up without much difficulty,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,harder,£50-£99,75,,Increase by £50-£99 a month,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,,">=£150,000",175000,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,no,no,no,no,no,yes,no,no,,,,,,,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,good idea,no change
1745,1.543,2011,male,82,65+,Scotland,scotland,widowed/divorced/separated,yes,1,post family,0,no,no,no,no,no,no formal qualifications,retired,B,yes,retired,"£13,500-£15,499",14500,don't know,don't know,no change,0,no,not applicable,not applicable,not applicable,0,not applicable,0,not applicable,not applicable,0,0,0,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,not applicable,,not applicable,0,0,not applicable,0,not applicable,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,"keeping up, struggle from time to time",,,,,,,,,,,,,,,,no,no,no,no,no,no,no,no,yes,no,no,,,,no,no,no,not applicable,none,0,,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£30,000 - £34,999",32500,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,no,no,no,no,no,yes,no,no,,,,,,,no,no,no,no,no,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,vague idea,no change
